"Town","FIPS","Year","Year Submitted","Town Profile Year","Entry","Rank","Variable","Measure Type","Value"
"Columbia","0901316400",2014,2015,2016,"Wile Andrew",10,"Percent of Total Grand List","Percent",0.21
"Cornwall","0900517240",2014,2015,2016,"C & D Farms LLC",1,"Grand List Value","Number",10111800
"Cornwall","0900517240",2014,2015,2016,"Lendl Ivan & Samantha Trustee",2,"Grand List Value","Number",7700000
"Cornwall","0900517240",2014,2015,2016,"Connecticut Light and Power",3,"Grand List Value","Number",6032090
"Cornwall","0900517240",2014,2015,2016,"FCCP LLC",4,"Grand List Value","Number",5768900
"Cornwall","0900517240",2014,2015,2016,"Trinity Episcopal Center",5,"Grand List Value","Number",3320300
"Cornwall","0900517240",2014,2015,2016,"Waltzer Roy S",6,"Grand List Value","Number",3046700
"Cornwall","0900517240",2014,2015,2016,"Push'em Up Farm LLC",7,"Grand List Value","Number",2992900
"Cornwall","0900517240",2014,2015,2016,"MNKNY LLC",8,"Grand List Value","Number",2552500
"Cornwall","0900517240",2014,2015,2016,"40 Cobble Hill Road LLC",9,"Grand List Value","Number",2408600
"Cornwall","0900517240",2014,2015,2016,"South Hamilton IV & Bellod Manuel",10,"Grand List Value","Number",2305700
"Cornwall","0900517240",2014,2015,2016,"C & D Farms LLC",1,"Percent of Net Grand List","Percent",2.51
"Cornwall","0900517240",2014,2015,2016,"Lendl Ivan & Samantha Trustee",2,"Percent of Net Grand List","Percent",1.91
"Cornwall","0900517240",2014,2015,2016,"Connecticut Light and Power",3,"Percent of Net Grand List","Percent",1.5
"Cornwall","0900517240",2014,2015,2016,"FCCP LLC",4,"Percent of Net Grand List","Percent",1.43
"Cornwall","0900517240",2014,2015,2016,"Trinity Episcopal Center",5,"Percent of Net Grand List","Percent",0.82
"Cornwall","0900517240",2014,2015,2016,"Waltzer Roy S",6,"Percent of Net Grand List","Percent",0.76
"Cornwall","0900517240",2014,2015,2016,"Push'em Up Farm LLC",7,"Percent of Net Grand List","Percent",0.74
"Cornwall","0900517240",2014,2015,2016,"MNKNY LLC",8,"Percent of Net Grand List","Percent",0.63
"Cornwall","0900517240",2014,2015,2016,"40 Cobble Hill Road LLC",9,"Percent of Net Grand List","Percent",0.6
"Cornwall","0900517240",2014,2015,2016,"South Hamilton IV & Bellod Manuel",10,"Percent of Net Grand List","Percent",0.57
"Cornwall","0900517240",2014,2015,2016,"C & D Farms LLC",1,"Percent of Top 10 Total Grand List","Percent",21.87
"Cornwall","0900517240",2014,2015,2016,"Lendl Ivan & Samantha Trustee",2,"Percent of Top 10 Total Grand List","Percent",16.65
"Cornwall","0900517240",2014,2015,2016,"Connecticut Light and Power",3,"Percent of Top 10 Total Grand List","Percent",13.05
"Cornwall","0900517240",2014,2015,2016,"FCCP LLC",4,"Percent of Top 10 Total Grand List","Percent",12.48
"Cornwall","0900517240",2014,2015,2016,"Trinity Episcopal Center",5,"Percent of Top 10 Total Grand List","Percent",7.18
"Cornwall","0900517240",2014,2015,2016,"Waltzer Roy S",6,"Percent of Top 10 Total Grand List","Percent",6.59
"Cornwall","0900517240",2014,2015,2016,"Push'em Up Farm LLC",7,"Percent of Top 10 Total Grand List","Percent",6.47
"Cornwall","0900517240",2014,2015,2016,"MNKNY LLC",8,"Percent of Top 10 Total Grand List","Percent",5.52
"Cornwall","0900517240",2014,2015,2016,"40 Cobble Hill Road LLC",9,"Percent of Top 10 Total Grand List","Percent",5.21
"Cornwall","0900517240",2014,2015,2016,"South Hamilton IV & Bellod Manuel",10,"Percent of Top 10 Total Grand List","Percent",4.99
"Cornwall","0900517240",2014,2015,2016,"C & D Farms LLC",1,"Percent of Total Grand List","Percent",2.5
"Cornwall","0900517240",2014,2015,2016,"Lendl Ivan & Samantha Trustee",2,"Percent of Total Grand List","Percent",1.91
"Cornwall","0900517240",2014,2015,2016,"Connecticut Light and Power",3,"Percent of Total Grand List","Percent",1.49
"Cornwall","0900517240",2014,2015,2016,"FCCP LLC",4,"Percent of Total Grand List","Percent",1.43
"Cornwall","0900517240",2014,2015,2016,"Trinity Episcopal Center",5,"Percent of Total Grand List","Percent",0.82
"Cornwall","0900517240",2014,2015,2016,"Waltzer Roy S",6,"Percent of Total Grand List","Percent",0.75
"Cornwall","0900517240",2014,2015,2016,"Push'em Up Farm LLC",7,"Percent of Total Grand List","Percent",0.74
"Cornwall","0900517240",2014,2015,2016,"MNKNY LLC",8,"Percent of Total Grand List","Percent",0.63
"Cornwall","0900517240",2014,2015,2016,"40 Cobble Hill Road LLC",9,"Percent of Total Grand List","Percent",0.6
"Cornwall","0900517240",2014,2015,2016,"South Hamilton IV & Bellod Manuel",10,"Percent of Total Grand List","Percent",0.57
"Coventry","0901317800",2011,2012,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",9460020
"Coventry","0901317800",2011,2012,2016,"Coventry Funding",2,"Grand List Value","Number",2994100
"Coventry","0901317800",2011,2012,2016,"White Mountain-Coventry LLC",3,"Grand List Value","Number",2702200
"Coventry","0901317800",2011,2012,2016,"CIL Developent of Coventry Inc",4,"Grand List Value","Number",2160400
"Coventry","0901317800",2011,2012,2016,"Algonquin Gas Transmission Co",5,"Grand List Value","Number",2157600
"Coventry","0901317800",2011,2012,2016,"Meadowbrook of Coventry LLC",6,"Grand List Value","Number",1814200
"Coventry","0901317800",2011,2012,2016,"Imperial Development LLC",7,"Grand List Value","Number",1787600
"Coventry","0901317800",2011,2012,2016,"McDermott George E & Violet A",8,"Grand List Value","Number",1638100
"Coventry","0901317800",2011,2012,2016,"Coventry Self Storage LLC",9,"Grand List Value","Number",1515000
"Coventry","0901317800",2011,2012,2016,"Connecticut Water Company",10,"Grand List Value","Number",1461400
"Coventry","0901317800",2011,2012,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",0.96
"Coventry","0901317800",2011,2012,2016,"Coventry Funding",2,"Percent of Net Grand List","Percent",0.3
"Coventry","0901317800",2011,2012,2016,"White Mountain-Coventry LLC",3,"Percent of Net Grand List","Percent",0.27
"Coventry","0901317800",2011,2012,2016,"CIL Developent of Coventry Inc",4,"Percent of Net Grand List","Percent",0.22
"Coventry","0901317800",2011,2012,2016,"Algonquin Gas Transmission Co",5,"Percent of Net Grand List","Percent",0.22
"Coventry","0901317800",2011,2012,2016,"Meadowbrook of Coventry LLC",6,"Percent of Net Grand List","Percent",0.18
"Coventry","0901317800",2011,2012,2016,"Imperial Development LLC",7,"Percent of Net Grand List","Percent",0.18
"Coventry","0901317800",2011,2012,2016,"McDermott George E & Violet A",8,"Percent of Net Grand List","Percent",0.17
"Coventry","0901317800",2011,2012,2016,"Coventry Self Storage LLC",9,"Percent of Net Grand List","Percent",0.15
"Coventry","0901317800",2011,2012,2016,"Connecticut Water Company",10,"Percent of Net Grand List","Percent",0.15
"Coventry","0901317800",2011,2012,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",34.16
"Coventry","0901317800",2011,2012,2016,"Coventry Funding",2,"Percent of Top 10 Total Grand List","Percent",10.81
"Coventry","0901317800",2011,2012,2016,"White Mountain-Coventry LLC",3,"Percent of Top 10 Total Grand List","Percent",9.76
"Coventry","0901317800",2011,2012,2016,"CIL Developent of Coventry Inc",4,"Percent of Top 10 Total Grand List","Percent",7.8
"Coventry","0901317800",2011,2012,2016,"Algonquin Gas Transmission Co",5,"Percent of Top 10 Total Grand List","Percent",7.79
"Coventry","0901317800",2011,2012,2016,"Meadowbrook of Coventry LLC",6,"Percent of Top 10 Total Grand List","Percent",6.55
"Coventry","0901317800",2011,2012,2016,"Imperial Development LLC",7,"Percent of Top 10 Total Grand List","Percent",6.46
"Coventry","0901317800",2011,2012,2016,"McDermott George E & Violet A",8,"Percent of Top 10 Total Grand List","Percent",5.92
"Coventry","0901317800",2011,2012,2016,"Coventry Self Storage LLC",9,"Percent of Top 10 Total Grand List","Percent",5.47
"Coventry","0901317800",2011,2012,2016,"Connecticut Water Company",10,"Percent of Top 10 Total Grand List","Percent",5.28
"Coventry","0901317800",2011,2012,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",0.96
"Coventry","0901317800",2011,2012,2016,"Coventry Funding",2,"Percent of Total Grand List","Percent",0.3
"Coventry","0901317800",2011,2012,2016,"White Mountain-Coventry LLC",3,"Percent of Total Grand List","Percent",0.27
"Coventry","0901317800",2011,2012,2016,"CIL Developent of Coventry Inc",4,"Percent of Total Grand List","Percent",0.22
"Coventry","0901317800",2011,2012,2016,"Algonquin Gas Transmission Co",5,"Percent of Total Grand List","Percent",0.22
"Coventry","0901317800",2011,2012,2016,"Meadowbrook of Coventry LLC",6,"Percent of Total Grand List","Percent",0.18
"Coventry","0901317800",2011,2012,2016,"Imperial Development LLC",7,"Percent of Total Grand List","Percent",0.18
"Coventry","0901317800",2011,2012,2016,"McDermott George E & Violet A",8,"Percent of Total Grand List","Percent",0.17
"Coventry","0901317800",2011,2012,2016,"Coventry Self Storage LLC",9,"Percent of Total Grand List","Percent",0.15
"Coventry","0901317800",2011,2012,2016,"Connecticut Water Company",10,"Percent of Total Grand List","Percent",0.15
"Cromwell","0900718080",2014,2015,2016,"Covenant Home Inc.",1,"Grand List Value","Number",222672870
"Cromwell","0900718080",2014,2015,2016,"Algonquin Gas Transmission LLC",2,"Grand List Value","Number",17780610
"Cromwell","0900718080",2014,2015,2016,"Infinity Cromwell Prop Ltd Partership",3,"Grand List Value","Number",10469170
"Cromwell","0900718080",2014,2015,2016,"Connecticut Light & Power",4,"Grand List Value","Number",9413200
"Cromwell","0900718080",2014,2015,2016,"Main Street Equilty",5,"Grand List Value","Number",8507680
"Cromwell","0900718080",2014,2015,2016,"Shaner SPE Assoc Limited Partnership",6,"Grand List Value","Number",8058560
"Cromwell","0900718080",2014,2015,2016,"IRNM Fee Cromwell LLC",7,"Grand List Value","Number",7121090
"Cromwell","0900718080",2014,2015,2016,"R A Cromwell LLC",8,"Grand List Value","Number",6388980
"Cromwell","0900718080",2014,2015,2016,"Shunpike-West Limited Partnership",9,"Grand List Value","Number",6070100
"Cromwell","0900718080",2014,2015,2016,"MBMB Cromwell",10,"Grand List Value","Number",6000500
"Cromwell","0900718080",2014,2015,2016,"Covenant Home Inc.",1,"Percent of Net Grand List","Percent",17.26
"Cromwell","0900718080",2014,2015,2016,"Algonquin Gas Transmission LLC",2,"Percent of Net Grand List","Percent",1.38
"Cromwell","0900718080",2014,2015,2016,"Infinity Cromwell Prop Ltd Partership",3,"Percent of Net Grand List","Percent",0.81
"Cromwell","0900718080",2014,2015,2016,"Connecticut Light & Power",4,"Percent of Net Grand List","Percent",0.73
"Cromwell","0900718080",2014,2015,2016,"Main Street Equilty",5,"Percent of Net Grand List","Percent",0.66
"Cromwell","0900718080",2014,2015,2016,"Shaner SPE Assoc Limited Partnership",6,"Percent of Net Grand List","Percent",0.62
"Cromwell","0900718080",2014,2015,2016,"IRNM Fee Cromwell LLC",7,"Percent of Net Grand List","Percent",0.55
"Cromwell","0900718080",2014,2015,2016,"R A Cromwell LLC",8,"Percent of Net Grand List","Percent",0.5
"Cromwell","0900718080",2014,2015,2016,"Shunpike-West Limited Partnership",9,"Percent of Net Grand List","Percent",0.47
"Cromwell","0900718080",2014,2015,2016,"MBMB Cromwell",10,"Percent of Net Grand List","Percent",0.47
"Cromwell","0900718080",2014,2015,2016,"Covenant Home Inc.",1,"Percent of Top 10 Total Grand List","Percent",73.62
"Cromwell","0900718080",2014,2015,2016,"Algonquin Gas Transmission LLC",2,"Percent of Top 10 Total Grand List","Percent",5.88
"Cromwell","0900718080",2014,2015,2016,"Infinity Cromwell Prop Ltd Partership",3,"Percent of Top 10 Total Grand List","Percent",3.46
"Cromwell","0900718080",2014,2015,2016,"Connecticut Light & Power",4,"Percent of Top 10 Total Grand List","Percent",3.11
"Cromwell","0900718080",2014,2015,2016,"Main Street Equilty",5,"Percent of Top 10 Total Grand List","Percent",2.81
"Cromwell","0900718080",2014,2015,2016,"Shaner SPE Assoc Limited Partnership",6,"Percent of Top 10 Total Grand List","Percent",2.66
"Cromwell","0900718080",2014,2015,2016,"IRNM Fee Cromwell LLC",7,"Percent of Top 10 Total Grand List","Percent",2.35
"Cromwell","0900718080",2014,2015,2016,"R A Cromwell LLC",8,"Percent of Top 10 Total Grand List","Percent",2.11
"Cromwell","0900718080",2014,2015,2016,"Shunpike-West Limited Partnership",9,"Percent of Top 10 Total Grand List","Percent",2.01
"Cromwell","0900718080",2014,2015,2016,"MBMB Cromwell",10,"Percent of Top 10 Total Grand List","Percent",1.98
"Cromwell","0900718080",2014,2015,2016,"Covenant Home Inc.",1,"Percent of Total Grand List","Percent",16.01
"Cromwell","0900718080",2014,2015,2016,"Algonquin Gas Transmission LLC",2,"Percent of Total Grand List","Percent",1.28
"Cromwell","0900718080",2014,2015,2016,"Infinity Cromwell Prop Ltd Partership",3,"Percent of Total Grand List","Percent",0.75
"Cromwell","0900718080",2014,2015,2016,"Connecticut Light & Power",4,"Percent of Total Grand List","Percent",0.68
"Cromwell","0900718080",2014,2015,2016,"Main Street Equilty",5,"Percent of Total Grand List","Percent",0.61
"Cromwell","0900718080",2014,2015,2016,"Shaner SPE Assoc Limited Partnership",6,"Percent of Total Grand List","Percent",0.58
"Cromwell","0900718080",2014,2015,2016,"IRNM Fee Cromwell LLC",7,"Percent of Total Grand List","Percent",0.51
"Cromwell","0900718080",2014,2015,2016,"R A Cromwell LLC",8,"Percent of Total Grand List","Percent",0.46
"Cromwell","0900718080",2014,2015,2016,"Shunpike-West Limited Partnership",9,"Percent of Total Grand List","Percent",0.44
"Cromwell","0900718080",2014,2015,2016,"MBMB Cromwell",10,"Percent of Total Grand List","Percent",0.43
"Danbury","0900118500",2009,2010,2016,"Danbury Mall Associates",1,"Grand List Value","Number",226689880
"Danbury","0900118500",2009,2010,2016,"Boehringer Ingelheim",2,"Grand List Value","Number",66520030
"Danbury","0900118500",2009,2010,2016,"Avalonbay Communities",3,"Grand List Value","Number",56112190
"Danbury","0900118500",2009,2010,2016,"Gera Danbury LLC",4,"Grand List Value","Number",53545520
"Danbury","0900118500",2009,2010,2016,"Connccticut Light & Power",5,"Grand List Value","Number",52001440
"Danbury","0900118500",2009,2010,2016,"Melvyn, Mary & Seymour Powers Danbury Industrial Corp. & MMP Realty",6,"Grand List Value","Number",44389380
"Danbury","0900118500",2009,2010,2016,"Bldg 45 Eagle LLC",7,"Grand List Value","Number",41426540
"Danbury","0900118500",2009,2010,2016,"Hawley Ervie, Germantown Plaza Assoc. & Germantown Medical Center",8,"Grand List Value","Number",35439110
"Danbury","0900118500",2009,2010,2016,"Urstadt Biddle Properties Inc.",9,"Grand List Value","Number",33842280
"Danbury","0900118500",2009,2010,2016,"83 Wooster Heights",10,"Grand List Value","Number",25155850
"Danbury","0900118500",2009,2010,2016,"Danbury Mall Associates",1,"Percent of Net Grand List","Percent",2.88
"Danbury","0900118500",2009,2010,2016,"Boehringer Ingelheim",2,"Percent of Net Grand List","Percent",0.85
"Danbury","0900118500",2009,2010,2016,"Avalonbay Communities",3,"Percent of Net Grand List","Percent",0.71
"Danbury","0900118500",2009,2010,2016,"Gera Danbury LLC",4,"Percent of Net Grand List","Percent",0.68
"Danbury","0900118500",2009,2010,2016,"Connccticut Light & Power",5,"Percent of Net Grand List","Percent",0.66
"Danbury","0900118500",2009,2010,2016,"Melvyn, Mary & Seymour Powers Danbury Industrial Corp. & MMP Realty",6,"Percent of Net Grand List","Percent",0.56
"Danbury","0900118500",2009,2010,2016,"Bldg 45 Eagle LLC",7,"Percent of Net Grand List","Percent",0.53
"Danbury","0900118500",2009,2010,2016,"Hawley Ervie, Germantown Plaza Assoc. & Germantown Medical Center",8,"Percent of Net Grand List","Percent",0.45
"Danbury","0900118500",2009,2010,2016,"Urstadt Biddle Properties Inc.",9,"Percent of Net Grand List","Percent",0.43
"Danbury","0900118500",2009,2010,2016,"83 Wooster Heights",10,"Percent of Net Grand List","Percent",0.32
"Danbury","0900118500",2009,2010,2016,"Danbury Mall Associates",1,"Percent of Top 10 Total Grand List","Percent",35.69
"Danbury","0900118500",2009,2010,2016,"Boehringer Ingelheim",2,"Percent of Top 10 Total Grand List","Percent",10.47
"Danbury","0900118500",2009,2010,2016,"Avalonbay Communities",3,"Percent of Top 10 Total Grand List","Percent",8.83
"Danbury","0900118500",2009,2010,2016,"Gera Danbury LLC",4,"Percent of Top 10 Total Grand List","Percent",8.43
"Danbury","0900118500",2009,2010,2016,"Connccticut Light & Power",5,"Percent of Top 10 Total Grand List","Percent",8.19
"Danbury","0900118500",2009,2010,2016,"Melvyn, Mary & Seymour Powers Danbury Industrial Corp. & MMP Realty",6,"Percent of Top 10 Total Grand List","Percent",6.99
"Danbury","0900118500",2009,2010,2016,"Bldg 45 Eagle LLC",7,"Percent of Top 10 Total Grand List","Percent",6.52
"Danbury","0900118500",2009,2010,2016,"Hawley Ervie, Germantown Plaza Assoc. & Germantown Medical Center",8,"Percent of Top 10 Total Grand List","Percent",5.58
"Danbury","0900118500",2009,2010,2016,"Urstadt Biddle Properties Inc.",9,"Percent of Top 10 Total Grand List","Percent",5.33
"Danbury","0900118500",2009,2010,2016,"83 Wooster Heights",10,"Percent of Top 10 Total Grand List","Percent",3.96
"Danbury","0900118500",2009,2010,2016,"Danbury Mall Associates",1,"Percent of Total Grand List","Percent",2.22
"Danbury","0900118500",2009,2010,2016,"Boehringer Ingelheim",2,"Percent of Total Grand List","Percent",0.65
